,GalaxyId,Q10
0,100008,0
1,100023,2
2,100053,0
3,100078,0
4,100090,0
5,100122,0
6,100123,0
7,100128,0
8,100134,0
9,100143,0
10,100150,0
11,100157,0
12,100187,0
13,100204,1
14,100237,0
15,100259,0
16,100263,2
17,100288,0
18,100295,0
19,100322,0
20,100335,1
21,100367,1
22,100380,0
23,100382,0
24,100383,0
25,100402,0
26,100428,0
27,100434,0
28,100444,0
29,100445,1
30,100458,0
31,100474,0
32,100479,2
33,100506,2
34,100513,0
35,100520,2
36,100541,0
37,100561,0
38,100571,0
39,100601,0
40,100623,0
41,100672,0
42,100673,0
43,100724,0
44,100727,1
45,100730,1
46,100740,0
47,100744,0
48,100765,0
49,100774,0
50,100801,0
51,100813,1
52,100821,1
53,100822,0
54,100836,0
55,100852,2
56,100859,2
57,100861,0
58,100867,0
59,100887,0
60,100894,2
61,100938,0
62,100951,0
63,100986,0
64,101007,0
65,101061,0
66,101074,1
67,101092,0
68,101127,0
69,101133,0
70,101135,0
71,101140,1
72,101151,0
73,101164,0
74,101166,1
75,101181,0
76,101232,0
77,101239,0
78,101244,2
79,101246,0
80,101247,0
81,101251,2
82,101275,0
83,101283,0
84,101286,1
85,101290,0
86,101291,0
87,101296,0
88,101298,1
89,101306,0
90,101307,2
91,101315,0
92,101324,1
93,101325,0
94,101355,0
95,101358,0
96,101371,0
97,101374,0
98,101375,0
99,101427,0
100,101469,0
101,101493,2
102,101501,1
103,101502,0
104,101518,0
105,101538,0
106,101548,0
107,101549,1
108,101563,0
109,101564,0
110,101572,0
111,101589,2
112,101591,0
113,101595,0
114,101597,0
115,101599,0
116,101623,0
117,101627,0
118,101651,0
119,101654,0
120,101660,0
121,101666,1
122,101685,0
123,101695,0
124,101701,0
125,101718,2
126,101754,0
127,101756,1
128,101762,0
129,101774,0
130,101787,0
131,101788,0
132,101798,0
133,101804,0
134,101807,2
135,101816,0
136,101848,0
137,101854,0
138,101858,0
139,101875,0
140,101893,0
141,101941,1
142,101943,0
143,101955,1
144,101971,0
145,101980,0
146,101991,0
147,101995,0
148,101997,0
149,102000,0
150,102015,0
151,102021,0
152,102027,1
153,102040,0
154,102046,1
155,102047,0
156,102113,0
157,102115,2
158,102159,0
159,102174,0
160,102176,0
161,102182,0
162,102243,2
163,102260,0
164,102271,0
165,102295,1
166,102328,0
167,102347,0
168,102371,1
169,102391,2
170,102402,1
171,102406,1
172,102407,0
173,102422,1
174,102433,0
175,102471,0
176,102474,2
177,102481,0
178,102513,0
179,102556,1
180,102595,0
181,102602,0
182,102616,0
183,102642,0
184,102649,0
185,102657,2
186,102699,1
187,102701,0
188,102729,0
189,102731,0
190,102735,1
191,102742,0
192,102743,0
193,102765,1
194,102770,0
195,102799,0
196,102804,0
197,102808,0
198,102812,0
199,102822,0
200,102834,0
201,102839,0
202,102843,1
203,102863,0
204,102871,0
205,102874,0
206,102919,0
207,102928,0
208,102933,0
209,102964,0
210,102974,0
211,102977,0
212,102982,1
213,102990,0
214,102998,0
215,103019,0
216,103037,1
217,103040,0
218,103072,0
219,103075,1
220,103132,0
221,103159,2
222,103167,2
223,103191,0
224,103224,0
225,103233,0
226,103246,1
227,103255,0
228,103260,0
229,103318,0
230,103323,0
231,103348,0
232,103353,0
233,103354,1
234,103356,1
235,103373,1
236,103386,2
237,103393,0
238,103444,0
239,103445,0
240,103491,1
241,103500,0
242,103503,0
243,103520,1
244,103523,0
245,103533,1
246,103547,0
247,103561,0
248,103577,0
249,103592,0
250,103610,0
251,103626,0
252,103645,0
253,103646,0
254,103707,0
255,103718,0
256,103731,0
257,103750,1
258,103751,2
259,103754,2
260,103758,0
261,103769,0
262,103787,0
263,103818,0
264,103819,0
265,103824,0
266,103882,2
267,103900,1
268,103902,0
269,103904,0
270,103907,0
271,103950,0
272,103955,0
273,103974,0
274,103979,0
275,103999,1
276,104001,1
277,104008,0
278,104020,0
279,104040,1
280,104041,0
281,104096,0
282,104110,0
283,104131,2
284,104141,0
285,104143,0
286,104159,0
287,104173,0
288,104196,1
289,104212,0
290,104216,0
291,104222,0
292,104234,0
293,104243,0
294,104253,0
295,104267,0
296,104268,1
297,104279,1
298,104281,0
299,104287,0
300,104310,1
301,104314,1
302,104317,1
303,104354,0
304,104365,0
305,104387,0
306,104389,1
307,104398,0
308,104414,0
309,104420,1
310,104422,0
311,104440,2
312,104460,0
313,104478,0
314,104516,0
315,104536,0
316,104540,0
317,104589,1
318,104602,0
319,104608,0
320,104610,0
321,104611,0
322,104612,0
323,104624,0
324,104703,0
325,104709,0
326,104721,0
327,104723,0
328,104751,0
329,104764,0
330,104769,1
331,104784,1
332,104788,2
333,104819,1
334,104830,2
335,104920,0
336,104929,0
337,104934,0
338,104962,0
339,104977,0
340,104988,0
341,104991,0
342,105009,1
343,105014,1
344,105020,0
345,105028,2
346,105056,0
347,105069,1
348,105070,0
349,105082,0
350,105088,0
351,105092,0
352,105117,0
353,105165,0
354,105201,2
355,105216,0
356,105218,1
357,105221,1
358,105257,0
359,105258,0
360,105279,0
361,105314,0
362,105331,0
363,105334,0
364,105354,0
365,105364,0
366,105365,0
367,105381,0
368,105417,1
369,105447,0
370,105459,0
371,105497,0
372,105500,1
373,105507,0
374,105513,0
375,105529,1
376,105539,0
377,105541,2
378,105572,0
379,105576,0
380,105581,0
381,105613,1
382,105631,0
383,105648,0
384,105653,0
385,105700,1
386,105743,0
387,105755,0
388,105757,0
389,105758,1
390,105762,0
391,105764,0
392,105772,2
393,105774,1
394,105787,0
395,105797,0
396,105846,0
397,105868,0
398,105870,0
399,105879,0
400,105881,0
401,105900,0
402,105902,0
403,105925,0
404,105940,1
405,105973,0
406,105983,0
407,105984,0
408,105986,0
409,105991,0
410,106000,1
411,106018,2
412,106028,0
413,106039,0
414,106040,0
415,106044,0
416,106049,1
417,106059,0
418,106079,1
419,106105,0
420,106124,2
421,106147,1
422,106165,0
423,106170,0
424,106176,0
425,106199,0
426,106205,1
427,106206,0
428,106230,0
429,106263,0
430,106275,0
431,106298,0
432,106355,0
433,106357,1
434,106388,0
435,106390,0
436,106409,0
437,106429,0
438,106432,0
439,106463,1
440,106471,0
441,106499,0
442,106514,1
443,106544,1
444,106612,0
445,106621,2
446,106646,0
447,106652,0
448,106664,0
449,106670,0
450,106689,0
451,106694,0
452,106705,0
453,106725,0
454,106739,0
455,106749,0
456,106773,0
457,106777,1
458,106781,0
459,106784,1
460,106788,0
461,106800,0
462,106803,0
463,106812,0
464,106819,0
465,106829,0
466,106841,0
467,106882,1
468,106885,2
469,106886,0
470,106896,0
471,106919,0
472,106923,0
473,106931,0
474,106944,0
475,106973,0
476,106986,0
477,107012,0
478,107019,0
479,107055,0
480,107064,1
481,107084,0
482,107106,0
483,107117,0
484,107143,0
485,107159,0
486,107193,0
487,107197,0
488,107202,0
489,107229,2
490,107231,0
491,107261,0
492,107268,0
493,107272,0
494,107290,0
495,107298,0
496,107314,0
497,107355,2
498,107374,2
499,107379,0
500,107383,1
501,107388,0
502,107394,0
503,107403,0
504,107406,1
505,107415,1
506,107422,0
507,107434,0
508,107435,0
509,107454,0
510,107461,0
511,107466,0
512,107480,0
513,107496,2
514,107510,0
515,107517,1
516,107521,0
517,107524,1
518,107527,0
519,107539,0
520,107553,0
521,107555,2
522,107559,0
523,107560,2
524,107562,0
525,107563,0
526,107573,0
527,107576,0
528,107583,0
529,107593,1
530,107597,0
531,107606,1
532,107608,0
533,107610,0
534,107613,0
535,107616,0
536,107619,0
537,107627,2
538,107629,2
539,107631,2
540,107660,0
541,107688,0
542,107692,0
543,107709,1
544,107720,0
545,107736,0
546,107745,1
547,107747,0
548,107794,0
549,107810,0
550,107823,0
551,107828,0
552,107831,0
553,107849,0
554,107859,0
555,107888,0
556,107943,0
557,107946,0
558,107951,1
559,107954,1
560,107961,0
561,107966,0
562,107967,0
563,107972,0
564,107975,0
565,107985,0
566,107987,0
567,108012,0
568,108017,0
569,108038,1
570,108041,0
571,108051,0
572,108066,0
573,108088,0
574,108103,0
575,108105,0
576,108111,0
577,108146,0
578,108160,1
579,108182,0
580,108195,0
581,108207,0
582,108225,1
583,108251,1
584,108272,1
585,108305,0
586,108326,2
587,108481,0
588,108497,0
589,108507,0
590,108545,0
591,108551,0
592,108574,2
593,108580,1
594,108584,0
595,108601,0
596,108608,2
597,108624,0
598,108642,0
599,108645,0
600,108649,0
601,108661,0
602,108672,0
603,108692,0
604,108715,0
605,108717,0
606,108742,1
607,108757,0
608,108764,1
609,108772,0
610,108779,0
611,108786,1
612,108914,0
613,108917,0
614,108920,0
615,108928,0
616,108929,1
617,108947,0
618,108952,0
619,108959,0
620,108961,0
621,108979,0
622,108985,2
623,108988,0
624,108991,1
625,108994,0
626,109011,1
627,109033,0
628,109074,0
629,109083,1
630,109096,0
631,109098,0
632,109112,0
633,109124,1
634,109127,0
635,109132,1
636,109135,0
637,109155,0
638,109180,1
639,109215,0
