,GalaxyId,Q9
0,100008,0
1,100023,2
2,100053,0
3,100078,0
4,100090,0
5,100122,0
6,100123,0
7,100128,0
8,100134,2
9,100143,0
10,100150,0
11,100157,0
12,100187,0
13,100204,0
14,100237,0
15,100259,0
16,100263,0
17,100288,0
18,100295,0
19,100322,0
20,100335,0
21,100367,0
22,100380,2
23,100382,0
24,100383,2
25,100402,0
26,100428,0
27,100434,0
28,100444,0
29,100445,0
30,100458,0
31,100474,2
32,100479,0
33,100506,0
34,100513,0
35,100520,0
36,100541,0
37,100561,0
38,100571,0
39,100601,0
40,100623,0
41,100672,0
42,100673,2
43,100724,0
44,100727,0
45,100730,0
46,100740,2
47,100744,0
48,100765,0
49,100774,0
50,100801,0
51,100813,0
52,100821,0
53,100822,1
54,100836,0
55,100852,0
56,100859,0
57,100861,0
58,100867,0
59,100887,0
60,100894,0
61,100938,0
62,100951,0
63,100986,2
64,101007,0
65,101061,0
66,101074,0
67,101092,0
68,101127,2
69,101133,0
70,101135,2
71,101140,2
72,101151,0
73,101164,0
74,101166,0
75,101181,0
76,101232,0
77,101239,2
78,101244,0
79,101246,0
80,101247,0
81,101251,0
82,101275,0
83,101283,0
84,101286,0
85,101290,0
86,101291,0
87,101296,0
88,101298,0
89,101306,2
90,101307,0
91,101315,0
92,101324,0
93,101325,0
94,101355,0
95,101358,0
96,101371,0
97,101374,2
98,101375,0
99,101427,0
100,101469,0
101,101493,0
102,101501,0
103,101502,0
104,101518,0
105,101538,0
106,101548,0
107,101549,0
108,101563,0
109,101564,1
110,101572,0
111,101589,0
112,101591,0
113,101595,2
114,101597,0
115,101599,0
116,101623,0
117,101627,0
118,101651,0
119,101654,0
120,101660,0
121,101666,0
122,101685,0
123,101695,0
124,101701,0
125,101718,2
126,101754,0
127,101756,0
128,101762,0
129,101774,0
130,101787,0
131,101788,0
132,101798,0
133,101804,0
134,101807,0
135,101816,0
136,101848,2
137,101854,0
138,101858,0
139,101875,0
140,101893,0
141,101941,0
142,101943,0
143,101955,0
144,101971,0
145,101980,0
146,101991,2
147,101995,0
148,101997,0
149,102000,0
150,102015,0
151,102021,2
152,102027,2
153,102040,0
154,102046,0
155,102047,0
156,102113,2
157,102115,0
158,102159,0
159,102174,2
160,102176,2
161,102182,0
162,102243,2
163,102260,0
164,102271,1
165,102295,2
166,102328,0
167,102347,0
168,102371,0
169,102391,0
170,102402,0
171,102406,0
172,102407,2
173,102422,0
174,102433,0
175,102471,0
176,102474,0
177,102481,0
178,102513,0
179,102556,0
180,102595,0
181,102602,0
182,102616,0
183,102642,0
184,102649,0
185,102657,2
186,102699,1
187,102701,0
188,102729,0
189,102731,0
190,102735,0
191,102742,0
192,102743,0
193,102765,0
194,102770,0
195,102799,0
196,102804,0
197,102808,1
198,102812,0
199,102822,0
200,102834,0
201,102839,0
202,102843,0
203,102863,0
204,102871,0
205,102874,0
206,102919,0
207,102928,0
208,102933,0
209,102964,0
210,102974,0
211,102977,0
212,102982,0
213,102990,0
214,102998,0
215,103019,0
216,103037,0
217,103040,0
218,103072,0
219,103075,0
220,103132,2
221,103159,0
222,103167,2
223,103191,0
224,103224,0
225,103233,0
226,103246,0
227,103255,2
228,103260,0
229,103318,0
230,103323,0
231,103348,0
232,103353,0
233,103354,0
234,103356,0
235,103373,0
236,103386,0
237,103393,0
238,103444,0
239,103445,0
240,103491,0
241,103500,0
242,103503,2
243,103520,0
244,103523,0
245,103533,0
246,103547,0
247,103561,0
248,103577,0
249,103592,0
250,103610,0
251,103626,0
252,103645,0
253,103646,0
254,103707,0
255,103718,0
256,103731,0
257,103750,0
258,103751,0
259,103754,1
260,103758,0
261,103769,0
262,103787,0
263,103818,0
264,103819,0
265,103824,0
266,103882,0
267,103900,0
268,103902,0
269,103904,0
270,103907,1
271,103950,0
272,103955,0
273,103974,0
274,103979,2
275,103999,2
276,104001,2
277,104008,0
278,104020,0
279,104040,0
280,104041,0
281,104096,0
282,104110,0
283,104131,0
284,104141,2
285,104143,0
286,104159,0
287,104173,0
288,104196,0
289,104212,0
290,104216,2
291,104222,0
292,104234,0
293,104243,0
294,104253,0
295,104267,2
296,104268,0
297,104279,0
298,104281,0
299,104287,0
300,104310,0
301,104314,0
302,104317,0
303,104354,0
304,104365,0
305,104387,0
306,104389,0
307,104398,0
308,104414,0
309,104420,2
310,104422,0
311,104440,0
312,104460,0
313,104478,0
314,104516,0
315,104536,0
316,104540,0
317,104589,0
318,104602,0
319,104608,0
320,104610,0
321,104611,0
322,104612,0
323,104624,0
324,104703,0
325,104709,0
326,104721,0
327,104723,0
328,104751,0
329,104764,0
330,104769,0
331,104784,0
332,104788,0
333,104819,2
334,104830,0
335,104920,0
336,104929,0
337,104934,0
338,104962,0
339,104977,0
340,104988,0
341,104991,0
342,105009,0
343,105014,0
344,105020,0
345,105028,0
346,105056,0
347,105069,0
348,105070,0
349,105082,0
350,105088,0
351,105092,0
352,105117,0
353,105165,0
354,105201,0
355,105216,0
356,105218,0
357,105221,0
358,105257,0
359,105258,0
360,105279,0
361,105314,0
362,105331,0
363,105334,0
364,105354,0
365,105364,0
366,105365,0
367,105381,2
368,105417,0
369,105447,0
370,105459,0
371,105497,0
372,105500,2
373,105507,0
374,105513,2
375,105529,0
376,105539,0
377,105541,0
378,105572,0
379,105576,1
380,105581,1
381,105613,0
382,105631,0
383,105648,0
384,105653,0
385,105700,0
386,105743,0
387,105755,0
388,105757,0
389,105758,0
390,105762,2
391,105764,0
392,105772,0
393,105774,0
394,105787,0
395,105797,0
396,105846,0
397,105868,1
398,105870,1
399,105879,0
400,105881,0
401,105900,0
402,105902,0
403,105925,0
404,105940,0
405,105973,0
406,105983,0
407,105984,0
408,105986,0
409,105991,0
410,106000,0
411,106018,0
412,106028,0
413,106039,0
414,106040,0
415,106044,0
416,106049,2
417,106059,0
418,106079,0
419,106105,2
420,106124,0
421,106147,0
422,106165,0
423,106170,0
424,106176,0
425,106199,0
426,106205,0
427,106206,0
428,106230,0
429,106263,0
430,106275,0
431,106298,0
432,106355,0
433,106357,0
434,106388,0
435,106390,0
436,106409,0
437,106429,0
438,106432,0
439,106463,0
440,106471,0
441,106499,0
442,106514,0
443,106544,0
444,106612,0
445,106621,0
446,106646,0
447,106652,0
448,106664,1
449,106670,0
450,106689,0
451,106694,0
452,106705,0
453,106725,0
454,106739,0
455,106749,0
456,106773,0
457,106777,0
458,106781,0
459,106784,0
460,106788,0
461,106800,0
462,106803,0
463,106812,0
464,106819,0
465,106829,0
466,106841,0
467,106882,0
468,106885,0
469,106886,0
470,106896,0
471,106919,0
472,106923,0
473,106931,0
474,106944,0
475,106973,0
476,106986,0
477,107012,0
478,107019,0
479,107055,0
480,107064,0
481,107084,0
482,107106,0
483,107117,0
484,107143,0
485,107159,0
486,107193,0
487,107197,2
488,107202,0
489,107229,0
490,107231,0
491,107261,0
492,107268,0
493,107272,0
494,107290,0
495,107298,0
496,107314,0
497,107355,0
498,107374,0
499,107379,2
500,107383,0
501,107388,2
502,107394,0
503,107403,0
504,107406,0
505,107415,0
506,107422,2
507,107434,0
508,107435,0
509,107454,2
510,107461,0
511,107466,2
512,107480,0
513,107496,0
514,107510,0
515,107517,0
516,107521,0
517,107524,0
518,107527,0
519,107539,0
520,107553,0
521,107555,0
522,107559,0
523,107560,0
524,107562,0
525,107563,0
526,107573,0
527,107576,0
528,107583,0
529,107593,0
530,107597,2
531,107606,0
532,107608,0
533,107610,0
534,107613,0
535,107616,0
536,107619,0
537,107627,0
538,107629,0
539,107631,0
540,107660,0
541,107688,0
542,107692,0
543,107709,0
544,107720,2
545,107736,0
546,107745,0
547,107747,0
548,107794,0
549,107810,2
550,107823,0
551,107828,0
552,107831,0
553,107849,0
554,107859,0
555,107888,0
556,107943,0
557,107946,0
558,107951,0
559,107954,0
560,107961,0
561,107966,0
562,107967,0
563,107972,0
564,107975,0
565,107985,0
566,107987,0
567,108012,0
568,108017,0
569,108038,0
570,108041,0
571,108051,0
572,108066,0
573,108088,0
574,108103,0
575,108105,0
576,108111,0
577,108146,0
578,108160,0
579,108182,0
580,108195,0
581,108207,0
582,108225,0
583,108251,0
584,108272,0
585,108305,0
586,108326,0
587,108481,0
588,108497,0
589,108507,0
590,108545,0
591,108551,2
592,108574,0
593,108580,0
594,108584,0
595,108601,0
596,108608,0
597,108624,0
598,108642,0
599,108645,0
600,108649,0
601,108661,0
602,108672,0
603,108692,0
604,108715,0
605,108717,0
606,108742,0
607,108757,0
608,108764,0
609,108772,2
610,108779,0
611,108786,0
612,108914,0
613,108917,0
614,108920,0
615,108928,0
616,108929,0
617,108947,0
618,108952,0
619,108959,0
620,108961,0
621,108979,0
622,108985,0
623,108988,0
624,108991,1
625,108994,0
626,109011,0
627,109033,2
628,109074,0
629,109083,0
630,109096,0
631,109098,0
632,109112,0
633,109124,0
634,109127,0
635,109132,0
636,109135,0
637,109155,0
638,109180,0
639,109215,2
